ID_1,LIB_1,AU2010,LIBAU2010,SURF_1,POP2010_1,MEN2010_1,ID_2,LIB_2,DEP,SURF_2,POP2010_2,MEN2010_2,geometry
13290,Les Milles,003,Marseille-Aix-en-Provence,61.972388,11249.389934,5046.0141496235,13290,Les Milles,13,61.972388,11249.389934,5046.0141496235,"POLYGON ((5.327507739137819 43.46126429775204, 5.301002708892895 43.44611484404538, 5.29848357666333 43.45912027393804, 5.289915881756831 43.46642063862097, 5.289305507233951 43.47313888389219, 5.271657287649602 43.4856789428069, 5.26957227725897 43.49546209147543, 5.287412100701569 43.50939079962571, 5.291801505132685 43.51281630724214, 5.294161521575544 43.51958838448876, 5.306780542334508 43.51504581459622, 5.312608319571617 43.51594594015596, 5.334286452884516 43.5192910600294, 5.348489993511267 43.53631154485597, 5.353078047947707 43.53535734309941, 5.356726359433651 43.53743819227083, 5.357168929399347 43.53676266632154, 5.358364785832705 43.53543145496396, 5.364397326111746 43.53530016900449, 5.367701533099551 43.53682134433488, 5.371395579596789 43.53639853524112, 5.377428191531131 43.53626652493273, 5.379753855275163 43.53655768365705, 5.385604124135726 43.53204471367965, 5.385421846064904 43.5276561299432, 5.385239976746028 43.5232767324791, 5.391075891477608 43.51875568535895, 5.396923874577102 43.51424323325214, 5.396740788584712 43.50985472416061, 5.396558113147245 43.50547540128093, 5.40239095959974 43.50095381126059, 5.406345944439177 43.49940765867021, 5.408236198157675 43.49643972776521, 5.408052305321958 43.49205129380336, 5.407868824841654 43.48767204599182, 5.407684988087359 43.48328363913082, 5.413700457659602 43.48314987283013, 5.419727384686855 43.48301551649523, 5.419543043878716 43.47863631704544, 5.419358339444644 43.47424782380516, 5.419261644002159 43.47195012242226, 5.406890922345665 43.47052002438924, 5.387538048254518 43.46190174567168, 5.359343448484416 43.47977423933562, 5.332813708852858 43.48758492275154, 5.32115222876447 43.48164248386617, 5.327507739137819 43.46126429775204))"
13320,Bouc-Bel-Air,003,Marseille-Aix-en-Provence,21.756684,13679.0,4952.71,13320,Bouc-Bel-Air,13,21.756684,13679.0,4952.71,"POLYGON ((5.374872782882438 43.42002979830635, 5.391705044037056 43.43554557467586, 5.387538048254518 43.46190174567168, 5.406890922345665 43.47052002438924, 5.419261644002159 43.47195012242226, 5.433594400717819 43.47360549842289, 5.441786725113507 43.47152156549048, 5.447993616588479 43.46665609789983, 5.445013220640208 43.44741627966742, 5.417182564487701 43.43458378769451, 5.418515646695031 43.42778630282644, 5.414667468348407 43.42173349204099, 5.392716445626132 43.41649576926468, 5.379292987036449 43.41464085775298, 5.374872782882438 43.42002979830635))"
13590,Meyreuil,003,Marseille-Aix-en-Provence,20.398511,5295.0,2002.81,13590,Meyreuil,13,20.398511,5295.0,2002.81,"POLYGON ((5.464782344730195 43.50343250775528, 5.471441612135217 43.51188657055965, 5.479508811232418 43.51255727320381, 5.491325643633702 43.50723701961633, 5.504792478971988 43.50921358332521, 5.531688501685145 43.50548321387635, 5.536933787023045 43.50440668109339, 5.532697696185132 43.48291982820194, 5.496141605481284 43.46325387388253, 5.484402501437194 43.46953600915619, 5.477882319066905 43.4860137088568, 5.469146497254597 43.48901239103278, 5.470883450009647 43.49202454697501, 5.465240911684401 43.49711242217369, 5.464782344730195 43.50343250775528))"
13080,Luynes,003,Marseille-Aix-en-Provence,16.769918,8072.618034,3398.5565861994,13080,Luynes,13,16.769918,8072.618034,3398.5565861994,"POLYGON ((5.479508811232418 43.51255727320381, 5.471441612135217 43.51188657055965, 5.464782344730195 43.50343250775528, 5.465240911684401 43.49711242217369, 5.470883450009647 43.49202454697501, 5.469146497254597 43.48901239103278, 5.457415654593009 43.47890973539048, 5.441786725113507 43.47152156549048, 5.433594400717819 43.47360549842289, 5.419261644002159 43.47195012242226, 5.419358339444644 43.47424782380516, 5.419543043878716 43.47863631704544, 5.419727384686855 43.48301551649523, 5.413700457659602 43.48314987283013, 5.407684988087359 43.48328363913082, 5.407868824841654 43.48767204599182, 5.408052305321958 43.49205129380336, 5.408236198157675 43.49643972776521, 5.406345944439177 43.49940765867021, 5.408419779845336 43.50082008171148, 5.408603728795039 43.50520854268008, 5.414805541523254 43.50945401433396, 5.420835224453063 43.50931959396379, 5.426851905796036 43.50918512878717, 5.430928998975217 43.51056135343301, 5.432881532235137 43.50905003892962, 5.438898157069316 43.50891490571098, 5.444927726737847 43.50877914637589, 5.450944294783973 43.50864334512509, 5.456973807402083 43.50850691632234, 5.462991801007013 43.50837041337842, 5.463982131819255 43.50809556279579, 5.468105435371957 43.50765979470515, 5.46810941982206 43.50765754367973, 5.471440129423372 43.51188660434602, 5.479508811232418 43.51255727320381))"
13090,Aix-en-Provence,003,Marseille-Aix-en-Provence,22.530353,34233.890122,15489.498815012,13090,Aix-en-Provence,13,22.530353,34233.890122,15489.498815012,"POLYGON ((5.356726359433651 43.53743819227083, 5.360389034551424 43.53952779647886, 5.37363933795561 43.54159688535758, 5.381735924390827 43.56438178817189, 5.374687232844427 43.57142506214123, 5.375184439810286 43.57176335531636, 5.381208142454447 43.57163140775123, 5.387244062851539 43.57149885683707, 5.3932677099229 43.57136624040741, 5.399120839866306 43.56685255830386, 5.398937418211434 43.5624638897991, 5.398754407889738 43.55808440754745, 5.398571036605506 43.55369563046915, 5.398388082161317 43.54931617453605, 5.404225236682047 43.54479434518813, 5.410258654350838 43.54466050939362, 5.410442884228297 43.54904910392052, 5.410626757099837 43.55342853866522, 5.416649567357054 43.55329460228464, 5.420606294668091 43.55174804029681, 5.422499057595828 43.54878066167243, 5.428334259215208 43.54425753785163, 5.434367563969036 43.54412236214003, 5.440387859151858 43.54398714304001, 5.446234535889626 43.53947195328683, 5.44001527456354 43.53521927363855, 5.43381025522119 43.53097405297189, 5.4336242984599 43.52658555434724, 5.427592833480301 43.52672068712339, 5.421574317526788 43.52685519502024, 5.42138969530242 43.52247586109308, 5.427222313112556 43.5179528812044, 5.433067375533649 43.5134384840489, 5.430928998975217 43.51056135343301, 5.426851905796036 43.50918512878717, 5.420835224453063 43.50931959396379, 5.414805541523254 43.50945401433396, 5.408603728795039 43.50520854268008, 5.408419779845336 43.50082008171148, 5.406345944439177 43.49940765867021, 5.40239095959974 43.50095381126059, 5.396558113147245 43.50547540128093, 5.396740788584712 43.50985472416061, 5.396923874577102 43.51424323325214, 5.391075891477608 43.51875568535895, 5.385239976746028 43.5232767324791, 5.385421846064904 43.5276561299432, 5.385604124135726 43.53204471367965, 5.379753855275163 43.53655768365705, 5.377428191531131 43.53626652493273, 5.371395579596789 43.53639853524112, 5.367701533099551 43.53682134433488, 5.364397326111746 43.53530016900449, 5.358364785832705 43.53543145496396, 5.357168929399347 43.53676266632154, 5.356726359433651 43.53743819227083))"
13510,Éguilles,003,Marseille-Aix-en-Provence,34.005024,7554.0,3173.54,13510,b'\xc9guilles',13,34.005024,7554.0,3173.54,"POLYGON ((5.348489993511267 43.53631154485597, 5.34487215772511 43.53861313294271, 5.341571192816025 43.55202454219307, 5.327385485178706 43.55377881716417, 5.304570329261098 43.56597577864938, 5.278506289885869 43.57488828115815, 5.265181563043789 43.57447362893582, 5.255846737232946 43.58142789950902, 5.251574048567406 43.58642285808654, 5.254209998423595 43.59208324233057, 5.282108321962066 43.58916086168436, 5.310069489760721 43.59097281861737, 5.321798625385715 43.59619502547729, 5.334503262490691 43.59279948624147, 5.357501953931776 43.5885849563298, 5.374687232844427 43.57142506214123, 5.381735924390827 43.56438178817189, 5.37363933795561 43.54159688535758, 5.360389034551424 43.53952779647886, 5.356726359433651 43.53743819227083, 5.353078047947707 43.53535734309941, 5.348489993511267 43.53631154485597))"
13540,Puyricard,003,Marseille-Aix-en-Provence,57.743396,13934.001025,5449.5930995125,13540,Puyricard,13,57.743396,13934.001025,5449.5930995125,"POLYGON ((5.365338579604201 43.62485422922409, 5.411258544778595 43.62267440697711, 5.444231814249092 43.62208178147021, 5.463795979876902 43.61364550340124, 5.465090607296202 43.57632155409725, 5.471828242005246 43.57406530720561, 5.471850622666279 43.57399849877175, 5.471661613009605 43.56960979819143, 5.465625718255377 43.56974704904903, 5.464277142807383 43.5703619326061, 5.459413595875235 43.56550335814036, 5.459225570506412 43.56111479689195, 5.45319053908989 43.56125135577146, 5.447168464041193 43.56138728650102, 5.441133375417349 43.5615231752752, 5.434925476944961 43.55727901898135, 5.434739344066026 43.55289030593029, 5.428705119061173 43.55302550311364, 5.422683848982045 43.55316007512002, 5.420606294668091 43.55174804029681, 5.416649567357054 43.55329460228464, 5.410626757099837 43.55342853866522, 5.410442884228297 43.54904910392052, 5.410258654350838 43.54466050939362, 5.404225236682047 43.54479434518813, 5.398388082161317 43.54931617453605, 5.398571036605506 43.55369563046915, 5.398754407889738 43.55808440754745, 5.398937418211434 43.5624638897991, 5.399120839866306 43.56685255830386, 5.3932677099229 43.57136624040741, 5.387244062851539 43.57149885683707, 5.381208142454447 43.57163140775123, 5.375184439810286 43.57176335531636, 5.374687232844427 43.57142506214123, 5.357501953931776 43.5885849563298, 5.334503262490691 43.59279948624147, 5.340578035831923 43.59779072139104, 5.356852118536567 43.60320936885709, 5.366322658895084 43.61837782921492, 5.36533853508661 43.62485314997353, 5.365338579604201 43.62485422922409))"
13114,Puyloubier,003,Marseille-Aix-en-Provence,40.833169,1821.0,659.918,13114,Puyloubier,13,40.833169,1821.0,659.918,"POLYGON ((5.618537185142439 43.53166936294667, 5.626236154484016 43.53578636262307, 5.669608406023244 43.54008429913748, 5.687765808677087 43.54541523187355, 5.706691200743566 43.55623382705888, 5.716863400009711 43.55119937844825, 5.725074131631319 43.55127331562422, 5.717834495484191 43.53510553225891, 5.714278275096085 43.50121988874554, 5.703217119163636 43.49534729574267, 5.698803629909509 43.48217905820952, 5.654307426216777 43.49071330147941, 5.628240891746151 43.51037865564837, 5.635605143774253 43.51425074742661, 5.637728138442101 43.52063598156599, 5.622085740267295 43.52566060050302, 5.618537185142439 43.53166936294667))"
13126,Vauvenargues,003,Marseille-Aix-en-Provence,55.229596,992.0,395.894,13126,Vauvenargues,13,55.229596,992.0,395.894,"POLYGON ((5.538926765639779 43.55481530719474, 5.55294635577752 43.56307429760054, 5.557657335195496 43.5796264361611, 5.587652146283516 43.59039349769999, 5.613951802573983 43.59430091451146, 5.628294494969205 43.58642879384921, 5.632309417341334 43.58028156811319, 5.641215939988203 43.57816637077752, 5.647848472027544 43.56975764357571, 5.669315104452784 43.56464155735942, 5.69168718482211 43.56334138238098, 5.706691200743566 43.55623382705888, 5.687765808677087 43.54541523187355, 5.669608406023244 43.54008429913748, 5.626236154484016 43.53578636262307, 5.618537185142439 43.53166936294667, 5.585756046520943 43.53017791653967, 5.57651173172208 43.5315142815745, 5.57043490086052 43.53672650446305, 5.561058231287554 43.53872131125336, 5.560914434366336 43.54217283071215, 5.538926765639779 43.55481530719474))"
13650,Meyrargues,003,Marseille-Aix-en-Provence,41.056132,3578.0,1449.87,13650,Meyrargues,13,41.056132,3578.0,1449.87,"POLYGON ((5.476659255618715 43.62348115783987, 5.48412532783854 43.63188957202404, 5.480832551590058 43.64831251981797, 5.488080466361239 43.6676470116486, 5.530507840887097 43.65923185842708, 5.549825777664815 43.65975187157703, 5.540149554863481 43.62917161935184, 5.547577995971687 43.61282950178072, 5.554035626283572 43.60340550122956, 5.587652146283516 43.59039349769999, 5.557657335195496 43.5796264361611, 5.534950699860112 43.58139177335333, 5.511123563295972 43.60680932320132, 5.489457342160335 43.61342106424748, 5.476659255618715 43.62348115783987))"
13770,Venelles,003,Marseille-Aix-en-Provence,20.936164,8185.0,3502.03,13770,Venelles,13,20.936164,8185.0,3502.03,"POLYGON ((5.463795979876902 43.61364550340124, 5.476659255618715 43.62348115783987, 5.489457342160335 43.61342106424748, 5.511123563295972 43.60680932320132, 5.534950699860112 43.58139177335333, 5.506971205225404 43.57670360035977, 5.493953568131332 43.56665083163599, 5.471828242005246 43.57406530720561, 5.465090607296202 43.57632155409725, 5.463795979876902 43.61364550340124))"
13790,Rousset,003,Marseille-Aix-en-Provence,57.757141,9498.0,3664.841,13790,Rousset,13,57.757141,9498.0,3664.841,"POLYGON ((5.653067892875563 43.46386421206838, 5.648459506706697 43.4469816701338, 5.650316112081962 43.42291023305901, 5.639066214803381 43.4041025866829, 5.628149411205143 43.40969634325875, 5.610457963206635 43.41189742232586, 5.604584159477835 43.43162648627583, 5.587470175161054 43.44271255401053, 5.590984197743599 43.45217884942203, 5.610247688835805 43.46035804536275, 5.611258211490226 43.46355607515792, 5.600263290668087 43.46885256549798, 5.590243185935742 43.46781382716435, 5.583715479471995 43.47601778925712, 5.532697696185132 43.48291982820194, 5.536933787023045 43.50440668109339, 5.549682942853614 43.50020097805375, 5.562057860695456 43.50426538018506, 5.600755667179775 43.50212056201642, 5.617629540433236 43.50497280937559, 5.628240891746151 43.51037865564837, 5.654307426216777 43.49071330147941, 5.657976018674368 43.47697674984126, 5.653067892875563 43.46386421206838))"
13105,Mimet,003,Marseille-Aix-en-Provence,18.485638,4519.0,1597.03,13105,Mimet,13,18.485638,4519.0,1597.03,"POLYGON ((5.46434490698477 43.43006511919883, 5.486505064104966 43.43158387973976, 5.499995486166285 43.42854656423756, 5.518349738265179 43.42912938202144, 5.529479868767737 43.44014806205811, 5.535253001974791 43.425395373098, 5.533234066695909 43.41654933055472, 5.528551317563129 43.41650553469366, 5.515614532768595 43.40669949563136, 5.504458862274909 43.38809156138191, 5.479809324146824 43.38541873318677, 5.475392379569122 43.39146030180308, 5.477378812626358 43.41210825276313, 5.46434490698477 43.43006511919883))"
13119,Saint-Savournin,003,Marseille-Aix-en-Provence,5.524779,3239.0,1226.03,13119,Saint-Savournin,13,5.524779,3239.0,1226.03,"POLYGON ((5.504458862274909 43.38809156138191, 5.515614532768595 43.40669949563136, 5.528551317563129 43.41650553469366, 5.533234066695909 43.41654933055472, 5.546355740976193 43.41562980207293, 5.559443221224697 43.40755343417077, 5.555924676523662 43.40506178888216, 5.537133091340814 43.40275866188213, 5.504458862274909 43.38809156138191))"
13710,Fuveau,003,Marseille-Aix-en-Provence,30.067615,9247.0,3572.0,13710,Fuveau,13,30.067615,9247.0,3572.0,"POLYGON ((5.496141605481284 43.46325387388253, 5.532697696185132 43.48291982820194, 5.583715479471995 43.47601778925712, 5.590243185935742 43.46781382716435, 5.600263290668087 43.46885256549798, 5.611258211490226 43.46355607515792, 5.610247688835805 43.46035804536275, 5.590984197743599 43.45217884942203, 5.587470175161054 43.44271255401053, 5.563186280467082 43.43309109979342, 5.558718152352325 43.43399740842045, 5.548320632374358 43.44075936642588, 5.529479868767737 43.44014806205811, 5.496141605481284 43.46325387388253))"
13850,Gréasque,003,Marseille-Aix-en-Provence,6.129023,4109.0,1674.97,13850,b'Gr\xe9asque',13,6.129023,4109.0,1674.97,"POLYGON ((5.529479868767737 43.44014806205811, 5.548320632374358 43.44075936642588, 5.558718152352325 43.43399740842045, 5.558262785715986 43.42155038090582, 5.563416427680419 43.41637005278054, 5.561498560080354 43.41016830955023, 5.559443221224697 43.40755343417077, 5.546355740976193 43.41562980207293, 5.533234066695909 43.41654933055472, 5.535253001974791 43.425395373098, 5.529479868767737 43.44014806205811))"
13950,Cadolive,003,Marseille-Aix-en-Provence,4.406185,2124.0,848.986,13950,Cadolive,13,4.406185,2124.0,848.986,"POLYGON ((5.504458862274909 43.38809156138191, 5.537133091340814 43.40275866188213, 5.555924676523662 43.40506178888216, 5.553747707542957 43.3985607003749, 5.544664559297494 43.39079036291092, 5.51100622331789 43.3836832033554, 5.504458862274909 43.38809156138191))"
13110,Port-de-Bouc,003,Marseille-Aix-en-Provence,11.905631,17216.0,6977.23,13110,Port-de-Bouc,13,11.905631,17216.0,6977.23,"POLYGON ((4.972216124031979 43.4218654731806, 4.980414957596468 43.43268532260125, 4.980825722390921 43.44530465427264, 5.016998822459046 43.43885068328624, 5.021420118689306 43.43288271883566, 5.0234492942109 43.42982032444755, 5.01433719215329 43.43127770925808, 5.00692165719249 43.42787829461874, 5.004520174294463 43.40466865243876, 5.00233551415514 43.40438240101538, 4.995505229964779 43.40348541631075, 4.983973391848888 43.40443450245785, 4.982354354599424 43.39614054006771, 4.975907724171761 43.40208957443413, 4.972216124031979 43.4218654731806))"
13117,Lavera,003,Marseille-Aix-en-Provence,16.517912,1760.417377,730.19379039523,13117,Lavera,13,16.517912,1760.417377,730.19379039523,"POLYGON ((5.00094924617196 43.39996433288541, 4.995505229964779 43.40348541631075, 5.00233551415514 43.40438240101538, 5.002691962607832 43.40355899018897, 5.003499698942963 43.40303149391112, 5.004885152382813 43.4013588488149, 5.006917378072879 43.40296819962558, 5.007771911423351 43.40482398275149, 5.011200793741134 43.4047603473527, 5.01461708681773 43.40469683749241, 5.017947201461114 43.40213306317676, 5.021263290542767 43.39957889693716, 5.024591945278273 43.39703235791324, 5.027921130414424 43.3944776066244, 5.031261455727281 43.39192159837202, 5.031173578149115 43.38943081182155, 5.031085384575343 43.38693085670121, 5.030997522227405 43.38444007932974, 5.034412587964156 43.3843759459888, 5.037829125748098 43.38431167706968, 5.041231599165642 43.38424756542516, 5.044559964394027 43.38170041402139, 5.044471527313432 43.37920965740975, 5.044383064357884 43.37671796111083, 5.044294642576436 43.37422721369754, 5.040878710159635 43.37429168617165, 5.037476824440416 43.37435578625477, 5.037388380392391 43.37185586461971, 5.03730023033381 43.36936404145961, 5.03721245530441 43.36688260998193, 5.037124320464686 43.36439079604332, 5.037036231413984 43.3619000659033, 5.040349153779587 43.35934525766046, 5.043675506937769 43.35678091465643, 5.043587112838512 43.3542892599608, 5.043499085254342 43.35180772704319, 5.043410701627526 43.34931594672648, 5.039996244923684 43.34938039011317, 5.036595828855691 43.34944446127687, 5.036507785493862 43.34695375897233, 5.036419749742363 43.34446306132199, 5.036331364049065 43.34196225124845, 5.032829462064595 43.33953577967548, 5.029504777181351 43.34209055504238, 5.026167584814118 43.34465558577515, 5.022478968835426 43.34530059222311, 5.019066205439909 43.34536434728337, 5.018370327566697 43.34526705228863, 5.025841979422615 43.35572056442616, 5.019247525532768 43.35693425258038, 5.016320423602732 43.35777513031542, 4.99926935083328 43.38001735727546, 4.986250511514157 43.39315299691941, 5.00094924617196 43.39996433288541))"
13270,Fos-sur-Mer,003,Marseille-Aix-en-Provence,88.886364,15357.0,5960.08,13270,Fos-sur-Mer,13,88.886364,15357.0,5960.08,"POLYGON ((4.816402807364344 43.41861548888902, 4.818731567982641 43.4251180992006, 4.840745605596472 43.44751342482838, 4.841644712927592 43.45090953451292, 4.829756071268235 43.45655521616125, 4.829334205114026 43.46000019277619, 4.838139317605899 43.46256825173777, 4.855717084580794 43.46746187855582, 4.876394044658018 43.49452724174857, 4.91462549461516 43.50850065259878, 4.928669936268997 43.51065557786569, 4.956122147496424 43.48563043189819, 4.962222971261408 43.47607082064919, 4.975899015476243 43.47413038810053, 4.979820672764156 43.46419492254826, 4.975823229546014 43.45108348637973, 4.980825722390921 43.44530465427264, 4.980414957596468 43.43268532260125, 4.972216124031979 43.4218654731806, 4.968929008949166 43.42614545785679, 4.941699282804091 43.42749255764132, 4.937710488765583 43.43184745082285, 4.924854923373298 43.4322113588893, 4.912153441347223 43.4271717782852, 4.906435114084144 43.41893969766177, 4.889386852772185 43.40994187151132, 4.885151394160446 43.41403864126134, 4.895565231129368 43.42398972298076, 4.905437878404689 43.42909017435831, 4.888051632188903 43.42717178073199, 4.883218260362685 43.41907536800878, 4.873192716443449 43.43270353020856, 4.86822151353638 43.43209608572418, 4.860619336543457 43.44443861276461, 4.861126354353918 43.45400538607478, 4.851314418812664 43.45084384769893, 4.877292166257916 43.4126537505724, 4.86620435339037 43.40493547446405, 4.829486077256365 43.42942750821891, 4.824950196945542 43.4242304655177, 4.85904326674096 43.40145042842742, 4.85391187502198 43.39847012580566, 4.841105713974946 43.40360185884183, 4.816402807364344 43.41861548888902))"
